   1 	     9.1894 
   2 	    18.5462 
   3 	    27.9172 
   4 	    37.3556 
   5 	    46.7746 
   6 	    56.3230 
   7 	    65.8496 
   8 	    74.9846 
   9 	    84.4275 
  10 	    93.7903 
  11 	   102.9734 
  12 	   112.4438 
  13 	   121.9628 
  14 	   131.2455 
  15 	   140.7421 
  16 	   150.1316 
  17 	   159.6221 
  18 	   169.0653 
  19 	   178.5585 
  20 	   187.7881 
  21 	   197.5591 
  22 	   207.2572 
  23 	   216.6713 
  24 	   226.1086 
  25 	   235.3768 
  26 	   244.7965 
